registration,raw_name,clean_name,category
231650689,Anurag (society For The Under Privileged),anurag privilege,0
231650475,Asian Centre For Org Res and Development,asian org re,0
231650495,Association Of The Indian Universities,indian university,0
231660169,Avard Foundation For Rural Development,award,0
231650165,Baptist Anand Bhawan,baptist anand bhawan,1
231661733,Bestower Charitable Foundation,bestow,0
231661492,BHAGINI NIVEDITA SEWA NYAS,hang nivedita sea na,0
231661524,BHAGWAN DEVI EDUCATIONAL AND SOCIAL WELFARE ASSOCIATION,bargain devi,0
231661539,CARE AND CONCERN FOUNDATION,care concern,0
231661486,Child Old Blind Home Welfare Society,child old blind home,0
231650199,Citizenship Development Fund,citizenship fund,0
231661403,Community of Nations Delhi Branch,community nation delhi branch,0
231660939,DASHMESH SOCIETY FOR CHARITY AND WELFARE,dash,0
231650136,Delhi Christian Senior Secondary School,delhi christian senior secondary school,1
231660317,Dental and Medical Educational Trust,dental medical,0
231661309,DERA BABA KIRPAL SINGH JI MAHARAJ,dera baba kirpal singh ji maharaj,0
172270034,Development Support Team,support team,0
231661726,DIYAA NGO,diyala ngo,0
231660742,Dukh Bhanjan Trust,duke bhanjan,0
231661257,Economic Development Trust,economic,0
231661464,FEDERATION OF INDO GERMAN SOCIETIES IN INDIA,federation indo german society,0
231660450,Future Generations India,future generation,0
231660298,Godhuli,godhuli,0
231660777,Green Institute for Research and Development,green institute research,0
231660653,Group for Economic & Social Studies,group economic study,0
231661054,Guru Nanak Charitable Poly Clinic (Regd),guru nanak poly clinic red,0
231661654,Gurudwara Hargobindsar Welfare Trust,gurudwara hargobindsar,0
231661251,HARMONY THROUGH EDUCATION INDIA,harmony,0
231660564,Hayat Foundation,hayat,0
231661618,Help4Human Research and Development,help4human research,0
231661348,IIT Delhi Alumni Association,iit delhi alumnus,0
231661194,INDIAN CHARITABLE INTERNATIONAL TRUST,indian international,0
231650953,Indian Farm Forestry Development Cooperative Limited,indian farm forestry cooperative limit,0
231660101,Indian Insstitute Of Technology,indian institute technology,0
231661598,INDIRA GANDHI COMPUTER SAKSHARTA MISSION,indira gandhi computer saksharta mission,0
231661617,INTELLECTUALS FOR PEACE SOCIAL JUSTICE AND ATTITUDINAL PROGRESSIVENESS,intellectual peace justice attitudinal progressiveness,0
231661000,Jai Mangla Sewa Samiti,jai manila sea samiti,0
231661355,JANHIT PRAKASH SEWA SAMITI,gandhi prakash sea samiti,0
231660811,JANSANKHYA STHIRATA KOSH,jansankhya stratum kosh,0
231661423,Karuna Sai Welfare Society,karuna sai,0
231661758,KASHMIRI MEDICAL EMERGENCY AND CHARITABLE TRUST,kashmiri medical emergency,0
231660435,Kumayun Technical Education and Social Welfare Society of India,humayun technical,0
231661388,LIFE CARE REGENERATION ASSOCIATION,life care regeneration,0
231661545,Marg Darshen Seva,marg darshen sea,0
231661504,Mata Rukmani Devi Charitable Trust,mata rukmani devi,0
231650647,Medical Council Of India,medical council,0
231661155,Mehka Angan,mehta annan,0
231661260,Miracle Charitable Society,miracle,0
231660633,Multi Vision Foundation,multi vision,0
231660534,Muslim Education Trust,muslim,0
231650641,National Foundation For Communal Harmony,national communal harmony,0
231660502,Om Sai Sadhana Sansthan,om sai saharan samantha,0
231650121,Oxfam India Trust,oxfam,0
231650481,Parmita Charitable Trust,permit,0
231660926,Parzor Foundation for Preservation of Vulnerable Human Heritage,parlor preservation vulnerable human heritage,0
231660948,PRABHAT ORGANAISATION,brabham organisation,0
231661431,Pradeepan Society,pradeepan,0
231650191,Prerana,persian,0
231661546,Prince of Wales Bhumi Vardaan Foundation,prince wale bhumi vardaan,0
231661383,Public Interest Foundation,public interest,0
231661432,Rahat Sewa Foundation,rahat sea,0
231661422,Rotary Delhi Central Charitable Trust,rotary delhi central,0
231661104,S.R. Educational Trust,r,0
231650332,Sahara Centre for Residential Care And Rehabilitation,sahara residential care rehabilitation,0
231661411,Saksham Charitable Trust,ashamed,0
231661216,samajik vikas kalyan samity,samurai vikas kalyan sanity,0
231661693,SANCHAYAN SOCIETY,sanchayan,0
231660738,Sarvati Devi Memorial Trust,sarvati devi memorial,0
231650060,Service Civil International India,civil international,0
231661142,SHAHEED BHAGAT SINGH SEWA DAL,shaheed bhagat singh sea dal,0
231660610,Shiv Niketan Education Society,shiv tibetan,0
231661193,SHRI CHATAPATI SHIVAJI MAHARAJ MEMORIAL NATIONAL COMMITTEE,shri chhatrapati shivaji maharaj memorial national committee,0
231661713,SHRI RAM SCIENTIFIC AND INDUSTRIAL RESEARCH FOUNDATION,shri ram scientific industrial research,0
231661483,Shruti Foundation,short,0
231661364,SOCIETY  FOR ELEMENTORY VOLUNTEER ACTION SEVA,elementary volunteer action sea,0
231660164,Society For Social Research Art And Culture,research art culture,0
231661469,SOCIETY OF INDIAN AUTOMOBILE MANUFACTURERS,indian automobile manufacturer,0
231660651,Sree Guru Swami Chinmayananda Seva Nidhi,see guru swami chinmayananda sea nidhi,0
231660876,SRI DATTAA SANJEEVANI TRUST,sri dattaa sanjeevani,0
231661421,SUFI KATHAK FOUNDATION,sufi kathak,0
231661179,TDC FOUNDATION CHARITABLE TRUST,tdc,0
231660951,Thakar Kirpal Adyatmic Kender,thakar kirpal dynamic gender,0
231661311,The Earth Saviours Foundation,earth saviour,1
231661394,THE GOLF FOUNDATION,golf,0
231660509,The Mother's Institute of Research,mother institute research,0
231660133,Transparency International India,transparency international,0
231660288,Universal Humanhood trust Charities,universal humanoid charity,0
231660582,Ustad Mustaq Ali Khan Centre for Culture,ustad mustaq ali khan culture,0
231661352,VADAIN SAMPARK,vadain spark,0
231661103,VISHWA SHANTI SEVA CHARITABLE TRUST,vishwa shanti sea,0
231661372,VSO INDIA TRUST,vso,0
231660993,WARIS ORGANISATION FOR REHABILITATION AND DEVELOPMENT,waris organisation rehabilitation,0
231650635,Womens Feature Service,woman feature,0
231661275,XOXO Foundation Charitable Trust,xoxo,0
231650338,Yoga Niketan Trust Delhi,yoga tibetan delhi,0
115210044,GRAMIN VIKAS HANDICRAFTS WOMEN AND CHILDREN WELFARE SOCIETY,grain vikas handicraft woman child,0
115210046,THE MANAGING SOCIETY GURU GOBING SINGH KHALSA COLLEGE,manage guru go singh khalsa college,0
115260026,All India Christian Charitable Society,christian,1
115300038,NIKHIL SINGAL NOBLE TRUST REGD,nikhil singal noble red,0
115300044,SHRI AKSHARPURSHOTAM SWAMI NARYAN SANSTHA,shri aksharpurshotam swami aryan spanish,0
115230010,Bhai Kanhaiya Charitable Trust Regd,thai kanhaiya red,0
115280045,GURU TEG BAHADUR SOCIETY,guru teg bahadur,0
115280027,Holy Trinity Seminary Church  Society,holy trinity seminary church,1
115280008,Indutrial Training Centre United Christian Institute,industrial training united christian institute,1
115280007,The United Christian Institute,united christian institute,1
115280009,United Christian Boys Home,united christian boys home,1
115280001,United Christian Boys Hr Sec School,united christian boy hr sec school,1
115280010,United Christian Girls Home,united christian girl home,1
115280002,United Christian Girls Hr Sec School,united christian girl hr sec school,1
206150041,ARPAN SOCIETY,aryan,0
206150049,HEPATITIS FOUNDATION OF TRIPURA,hepatitis tripura,0
206150044,INDRANAGAR AMBEDKAR SEBA SANGHA,indranagar ambedkar seba sangha,0
206150006,Voluntary Health Association of Tripura,voluntary health tripura,0
206140007,BETHESDA WELFARE SOCIETY,bethesda,1
214260025,Multipurpose Development for Social Action,multipurpose action,0
214260005,St Don Bosco Church,st bosco church,1
214250070,Dwar Jingkyrmen,war jingkyrmen,0
214250095,Nongkrem Youth Development Association,nongkrem youth,0
214250089,The New Hope Mission,new hope mission,0
214250043,Union Christian College,union christian college,1
146940098,Barddhaman Development Socity For Human Activities (BADSHA),barddhaman human activity badsha,0
146940091,Bengal Bible Training Institute,bengal bible training institute,1
146940032,Burdwan Labour Welfare Association,burdwan labour,0
146940116,Gorachand Seba Samity,graceland seba sanity,0
146940090,Kusumgram Shishumon Development Society,kusumgram shishumon,0
146940095,Lions Club of Galsi Welfare Trust,lion club galsi,0
146940113,MOUSHA SAAD EDUCATIONAL AND WELFARE SOCIETY,moussa saad,0
146930062,DARUL ULOOM FARUQUIYA,daryl bloom faruquiya,0
146930063,Mathpalsa Disha Samaj Kalyan Society,mathpalsa dish samaj kalyan,0
146930060,Santiniketan Ratanpally Vivekananda Adibasi Kalyan Samtiy,santiniketan rationally vivekananda adibasi kalyan family,0
146930067,Tarasankar Panchagram Seva Samiti,tarasankar panchagram sea samiti,0
147060113,BROADWAY CHARITABLE TRUST,broadway,0
147060019,Cathedral Rectory,cathedral rectory,1
147060031,Catholic Church Ranaghat,catholic church ranaghat,1
147060027,Cez Queens Girls Junior High School,ceo queen girl junior high school,0
147060087,DON BOSCO YUVA JAYANTI SOCIETY  KRISHNANAGAR,bosco uva jayanti krishnanagar,1
147060126,HABIBPUR DR B R AMBEDKAR WELFARE SOCIETY,habsburg dr b r ambedkar,0
147060107,RANAGHAT LIONS TRUST,ranaghat lion,0
147060099,SATI DEB VASHA SHIKSHA NIKETAN,sat deb vasha shiksha tibetan,0
147060124,SHRI SHRI PARTHA SARATHI BHUMASUKH ASHRAM,shri shri martha marathi bhumasukh ashram,0
147060036,ST  JOHN AMBULANCE ASSOCIATION RANAGHAT CENTRE,st john ambulance ranaghat,1
147060026,The Roman Catholic Church,roman catholic church,1
147050006,Catholic Church,catholic church,1
147050042,Murshidabad Adibashi Gramin Janaklyani Samity,murshidabad adibashi grain janaklyani sanity,0
147040015,Amaltora Palli Jeva Sangha,animator pauli jeva sangha,0
147040200,Amar Seva Sangha,amar sea sangha,0
147040578,AMMORA SUSAMA JALAPRATAT,ammora susama jalapratat,0
147040198,Bajkul Sports Association,backup sport,0
147040461,Chakdurgadas Rishi Aurobindo Rural Welfare Association,chakdurgadas rishi aurobindo,0
147040131,Council For Rural Welfare,council,0
147040202,Dakshin Padma Netaji Sangha,fashion padma retail sangha,0
147040587,DATAN SPORTS AND CULTURAL ASSOCIATION,data sport cultural,0
147040509,Ghatmura Vivekananda Pathchakra,ghatmura vivekananda pathchakra,0
147040500,Gohaldiha Jati Upajati Blue Birds Womens Welfare Centre,gohaldiha ati upajati blue bird woman,0
147040611,JHARGRAM HONEST MISSION,jhargram honest mission,0
147040332,Lowada Dr. Ambedkar Gram Bikash Kendra,lowada dr. ambedkar gram bikash kendra,0
147040330,Midnapore Progressive Sc/st Minority Development Association,singapore progressive sc st minority,1
147040529,Midnapur Alam Committee,minotaur alam committee,0
147040603,Noble Education and Welfare Trust,noble,0
147040542,Raghunathpur Spot-light Society.,raghunathpur spot light,0
147040459,Rangametia Crescent Educational & Welfare Society,rangametia crescent,0
147040574,Silda Swasti Unnayan Samiti,silva waste yunnan samiti,0
147040606,SWAMI VIVEKANANDA MISSION TRUST,swami vivekananda mission,0
147040588,Trilochanpur Association for Development in Social Welfare,trilochanpur,0
147111117,AASHAR AALO,bashar halo,0
147110291,Akshaynagar Pallisri Sangha,akshaynagar palmieri sangha,0
147111094,AL MUSTAFA EDUCATIONAL AND WELFARE TRUST,al mustafa,0
147120930,ANRINYA,arizona,0
147110245,Bango Development Centre,bang,0
147110692,Baruipur Basanta Seva Ashram,baruipur basanta sea ashram,0
147110655,Bazar Beria Rabindra Bharati Smriti Sangha,bazar beria rabindra bharati smriti sangha,0
147110837,BEHALA BODHAYAN,behalf bodhayan,0
147110966,Bhajna Benepara Vevekananda Sangha,bhajna benepara vevekananda sangha,0
147111057,BIDYADHARPUR JIBAN SATHI,bidyadharpur jian sathi,0
147111087,BM FOUNDATION,bm,0
147110988,BONHOOGLYGRAMIN PARIBAR SOCIETY,bonhooglygramin paribas,0
147120578,Centre For Care of Tortured Victims,care torture victim,0
147110357,Chak Sri Udayan Sangha,chak sri dayan sangha,0
147110331,Chandnagar Palm & Date Gur Prod.art.W.Sy,chandnagar palm date gur prod art w sy,0
147110216,Children's Welfare Association,child,0
147110651,Christ Misision  Dalanghata,christ mission dalanghata,1
147110983,DAKSHIN BARASAT HUMAN CARE MISSION,fashion barakat human care mission,0
147110421,DAKSHINESWAR RAMKRISHNA SANGHA ADYAPEATH,dakshineswar ramkrishna sangha adyapeath,0
147110855,DALANGHATA VIVEKANANDA RURAL DEVELOPMENT SOCIETY,dalanghata vivekananda,0
147110414,Diamond Harbour Shiksha Parishad,diamond harbour shiksha parishad,0
147110536,Ganesh Gopal Pally Unnayan Samity,ganesh gopal pally yunnan sanity,0
147111078,GOBINDAKATI SUNDARBAN SARBIK JANAKALYAN SOCIETY,gobindakati sundarbans sarbik janakalyan,0
147111080,GORANKATI JANASEVASHRAM SANGHA,gorankati janasevashram sangha,0
147111068,HARISHPUR  NABARUN  SANGHA,harishpur albarn sangha,0
147110901,Hasnabad Rural Lokdeep Society,hasnabad lokdeep,0
147110446,Jisalepar Sister  Nivedita Seva Mission,jisalepar sister nivedita sea mission,1
147110623,Kalighat Society for Development Facilitation,daylight facilitation,0
147110681,Korean Culture and Language Center,korean culture language center,0
147110984,KRISHNACHANDRAPUR REAL MAN MAKING CENTRE,krishnachandrapur real man make,0
147110415,M. R. D. Sports Club,r sport club,0
147111022,MAJHIPARA MADARASAH BAG E MUSTAFA,majhipara madarasah bag e mustafa,0
147120206,Mass Education,mass,0
147111096,MATTEI GROUP OF MISSION,mattei group mission,0
147110892,MIRZANAGAR MILAN CHAKRA,mirzanagar milan chakra,0
147110471,Netra Women & Child Welfare Society,petra woman child,0
147111079,PANARHAT JOGESH CHANDRA ART CENTRE,panarhat jewish chandra art,0
147110910,PARADISE HUMAN DEVELOPMENT SOCIETY CHAMPAHATI,paradise human champahati,0
147110480,Rainbow Home,rainbow home,0
147110802,Ramkrishna Vedanta Ashram,ramkrishna vedanta ashram,0
147110969,revolutionery ideology of voluntary entrepreneurs and realistics,revolutionary ideology voluntary entrepreneur realistic,0
147110535,Rotary Club Of Budge Budge Welfare Trust,rotary club budge budge,0
147111090,RUBI AND SREEMA SOCIETY FOR DISABLED AND BLIND REHABILITATION  CENTRE,rubi sreema disable blind rehabilitation,0
147110590,Sabera Foundation,saber,0
147110992,SATABDI WOMENS ORGANISATION FOR SOCIAL WELFARE,stadium woman organisation,0
147110725,Society for Diamond Euducational Communication Centre,diamond communication,0
147110317,Society For Rural & Urban Development,urban,0
147110522,Sree Chaitanya Saraswata Krishnanushilana Sangha,see catalunya saraswata krishnanushilana sangha,0
147120568,Sree Sree Ramkrishna Sevayatan,see free ramkrishna sevayatan,0
147110078,St. Stephen Vocational Trainng Centre,st stephen vocational training,1
147110775,Subhi Association for Women with Disabilities,subhi woman disability,0
147110846,sundarban uttarpurba charehri bandhu mahal society,sundarbans uttarpurba charter bandhu mahal,0
147110249,Sundarika Bartika,sundarika partial,0
147110934,SURESH AMIYA MEMORIAL TRUST,suresh amiga memorial,0
147111100,TAHIRIA WELFARE TRUST,tahiria,0
147110796,Tigers Club,tiger club,0
147110734,Tulsighata Satya Bharati Rural & Urban Development Society,tulsighata satya bharati urban,0
147110727,Udayrampur Nivedita Mohil Samity,udayrampur nivedita mobil sanity,0
147111129,UTTAR KALIKAPUR SADHANA,uttar kalikapur saharan,0
147110227,Vivekananda Child Welfare Home,vivekananda child home,0
147110524,Vivekananda Regional Rural Development Organisation,vivekananda regional organisation,0
146990127,Bansberia Ancient Heritage and Research Society,bansberia ancient heritage research,0
146990006,Mogalpur Vivekananda Janakalyan Samity,mogalpur vivekananda janakalyan sanity,0
146990115,Monimala,minimal,0
146990053,Srirampur Child Guidence Centre,srirampur child guidance,0
146990125,SURENDRA SEVA PRATISTHAN,surendra sea pratisthan,0
146990020,Vivekananda Seva Sadan,vivekananda sea sadan,0
146980100,NET WORK MINISTRY OF INIDA(HIMALAYS),net work ministry himalaya,1
146980099,SILIGURI BODHI BHARATI VOCATIONAL INSTITUTE,siliguri bodhi bharati vocational institute,0
147120848,TILJALA EDUCATION AND WELFARE SOCIETY (TEWS),tillman news,0
146970011,Boys Recreation Club,boy recreation club,0
146970027,DUARSER APANJAN,quarter apanjan,0
147030016,Jamia Fazia Haqqania Shershahi Society,jamia fazia haqqania shershahi,0
147030052,MAHAD NAGAR AL FALAH EDUCATIONAL CENTRE,mahad nagar al falah,0
147030010,Malda Vivekananda Seva Kendra,malta vivekananda sea kendra,0
147120791,8No.Bhukailash Road Swami Vivekananda Homoeo Clinic and Charitable Dispensary,8no bhukailash road swami vivekananda home clinic dispensary,0
147120586,All Backward Class Relief And Development Mission,backward class relief mission,0
147120147,All India Women Conference East Calcutta,woman conference east calcutta,0
147120872,ALUMNORUM SOCIETAS,aluminum societas,0
147121003,Amader Arpan,amader aryan,0
147120782,Association for Peoples Initiative for Liberation,people initiative liberation,0
147120978,BADU SHIVANANDA SEVASHRAM,badu shivananda sevashram,0
147120973,Behala Shantinilay Welfare Society,behalf shantinilay,0
147120249,Bharatiya Jukta Christa Prochar Mandali,bharatiya junta christa richard mandali,0
147120890,BURS,bus,0
147120779,Calcutta Servants,calcutta servant,0
147121000,CENTRE FOR GROUND WATER STUDIES,ground water study,0
147120106,Children's Aid,child aid,0
147120740,Disha Foundation,dish,0
147120830,DUSTA MANAB KALYAN SAMITY,dust mana kalyan sanity,0
147120952,EK PRAYAAS EDUCATIONAL SOCIETY,ek prayer,0
147120383,Haemophilia Society (calcutta Chapter),haemophilia calcutta chapter,0
147120597,Institute Of International Social Development,institute international,0
147120414,Islamic Educational & Welfare Trust,islamic,0
147121053,KARMYOG FOR TWENTY FIRST CENTURY FOUNDATION,karmyog twenty first century,0
147120324,Lawrence De Souza Home,lawrence de souza home,0
147120983,MACHLANDAPUR DEEPSHIKHA,machlandapur deepshikha,0
147121010,MANICKTALA NARAYAN CHANDRA SEVA PRATISTHAN,manicktala narayan chandra sea pratisthan,0
147120970,MARIGOLD CHARITABLE SOCIETY,marigold,0
147120514,Millat Educational Trust,millet,0
147120592,New Alipur Anubhab,new liquor anubhab,0
147120980,Noahs Ark,noah ark,0
147120321,Parents Own Clinic For Deaf Children,parent clinic deaf child,0
147121011,PARTICIPATORY RESEARCH AND ACTION NETWORK,participatory research action network,0
147120632,Paschim Banga Manab Kalyan Bikash Kendra,paschim banga manab kalyan bikash kendra,0
147120374,Prantik Jana Vikash Samity,patrick jana vikash sanity,0
147120541,Ramakrishna Abbedanand Mission,ramakrishna abbedanand mission,0
147110434,Sahara Health and Education Society,sahara health,0
